"","...1.x","id_ensaio","Local","cidade","estado","fungicida","irrigacao","genotipo","tipo_de_grao","repeticao","data_semeadura","safra","FO1","FO2","FO3","FO4","FO5","FO6","FO7","FO8","FO9","Media_Fo","Mediana_FO","Desvio_FO","Cv_FO","...1.y","FS1","FS2","FS3","FS4","FS5","FS6","FS7","FS8","FS9","FS10","FS11","Media_Fs","Mediana_FS","Desvio_FS","Cv_FS"
"876",530,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Estilo","chc",1,2013-12-16,"13/14","0.4","0.6","0.6","0.8",NA,NA,NA,NA,NA,0.6,0.6,0.163299316185545,27.2165526975909,530,"0.2","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"877",531,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Not<e1>vel","chc",1,2013-12-16,"13/14","0.4","0.4","0.8","0.8",NA,NA,NA,NA,NA,0.6,0.6,0.23094010767585,38.490017945975,531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878",532,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRSMG Majestoso","chc",1,2013-12-16,"13/14","1","1.6","2","2.6",NA,NA,NA,NA,NA,1.8,1.8,0.673300329224139,37.4055738457855,532,"0.2","0.2","0.6","1",NA,NA,NA,NA,NA,NA,NA,0.5,0.4,0.382970843102535,76.594168620507
"879",533,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRSMG Realce","ra",1,2013-12-16,"13/14","0.6","2","2","2",NA,NA,NA,NA,NA,1.65,2,0.7,42.4242424242424,533,"0.2","1.4","1.8","2.2",NA,NA,NA,NA,NA,NA,NA,1.4,1.6,0.864098759787715,61.7213399848368
"880",534,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Mil<ea>nio","chc",1,2013-12-16,"13/14","0.2","1.2","1.2","1.4",NA,NA,NA,NA,NA,1,1.2,0.541602560309064,54.1602560309064,534,"0.2","0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.14142135623731,47.1404520791032
"881",535,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR 139","chc",1,2013-12-16,"13/14","0.4","0.8","1.4","1.8",NA,NA,NA,NA,NA,1.1,1.1,0.621825270205921,56.5295700187201,535,"0.2","0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.14142135623731,47.1404520791032
"882",536,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Andorinha","chc",1,2013-12-16,"13/14","0.4","1","1","1",NA,NA,NA,NA,NA,0.85,1,0.3,35.2941176470588,536,"0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"883",537,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Bem-te-vi","chc",1,2013-12-16,"13/14","0.4","0.6","0.8","1",NA,NA,NA,NA,NA,0.7,0.7,0.258198889747161,36.8855556781659,537,"0.2","0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.14142135623731,47.1404520791032
"884",538,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Campos Gerais","chc",1,2013-12-16,"13/14","0.4","0.6","1","1",NA,NA,NA,NA,NA,0.75,0.8,0.3,40,538,"0.2","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"885",539,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Juriti","chc",1,2013-12-16,"13/14","0.2","0.4","0.4","0.4",NA,NA,NA,NA,NA,0.35,0.4,0.1,28.5714285714286,539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886",540,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Uirapuru","p",1,2013-12-16,"13/14","0.6","1","1","1",NA,NA,NA,NA,NA,0.9,1,0.2,22.2222222222222,540,"0.4","0.6","0.6","0.6",NA,NA,NA,NA,NA,NA,NA,0.55,0.6,0.1,18.1818181818182
"887",541,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA Dama","chc",1,2013-12-16,"13/14","0.8","1","1.2","1.2",NA,NA,NA,NA,NA,1.05,1.1,0.191485421551268,18.2367068144064,541,"0.2","0.2","0.4","0.4",NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.115470053837925,38.490017945975
"888",542,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA Gol","chc",1,2013-12-16,"13/14","0.6","1.2","1.2","1.2",NA,NA,NA,NA,NA,1.05,1.2,0.3,28.5714285714286,542,"0.2","0.2","0.4","0.6",NA,NA,NA,NA,NA,NA,NA,0.35,0.3,0.191485421551268,54.7101204432193
"889",543,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFc 5","chc",2,2013-12-16,"13/14","0.6","1.5","1.6","1.6",NA,NA,NA,NA,NA,1.325,1.55,0.485626742811116,36.6510749291408,543,"0.2","0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.14142135623731,47.1404520791032
"890",544,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Campos Gerais","chc",2,2013-12-16,"13/14","0.2","0.6","1.4","1.4",NA,NA,NA,NA,NA,0.9,1,0.6,66.6666666666667,544,"0.2","0.4","0.4",NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.4,0.115470053837925,34.6410161513775
"891",545,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Uirapuru","p",2,2013-12-16,"13/14","0.2","0.8","1.4","1.8",NA,NA,NA,NA,NA,1.05,1.1,0.7,66.6666666666667,545,"0.2","0.6","0.6","0.6",NA,NA,NA,NA,NA,NA,NA,0.5,0.6,0.2,40
"892",546,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","Bola Cheia","chc",2,2013-12-16,"13/14","0.2","0.6","1.2","1.2",NA,NA,NA,NA,NA,0.8,0.9,0.489897948556636,61.2372435695795,546,"0.4","0.6","0.6",NA,NA,NA,NA,NA,NA,NA,NA,0.533333333333333,0.6,0.115470053837925,21.650635094611
"893",547,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA LBA05","chc",2,2013-12-16,"13/14","0.6","1","1.6","1.6",NA,NA,NA,NA,NA,1.2,1.3,0.489897948556636,40.8248290463863,547,"0.2","0.4","0.4",NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.4,0.115470053837925,34.6410161513775
"894",548,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRSMG Majestoso","chc",2,2013-12-16,"13/14","0.6","1.2","1.6","1.6",NA,NA,NA,NA,NA,1.25,1.4,0.472581562625261,37.8065250100209,548,"0.4","0.4","0.4",NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0
"895",549,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Estilo","chc",2,2013-12-16,"13/14","0.2","0.4","1","1",NA,NA,NA,NA,NA,0.65,0.7,0.412310562561766,63.4323942402717,549,"0.2","0.2","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"896",550,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFc 11","chc",2,2013-12-16,"13/14","0.4","0.8","1.4","1.4",NA,NA,NA,NA,NA,1,1.1,0.489897948556636,48.9897948556636,550,"0.2","0.4","0.4",NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.4,0.115470053837925,34.6410161513775
"897",551,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA Dama","chc",2,2013-12-16,"13/14","0.8","1.6","2","2",NA,NA,NA,NA,NA,1.6,1.8,0.565685424949238,35.3553390593274,551,"0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"898",552,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA Gol","chc",2,2013-12-16,"13/14","0.2","0.6","0.8","0.8",NA,NA,NA,NA,NA,0.6,0.7,0.282842712474619,47.1404520791032,552,"0.4","0.4","0.4",NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0
"899",553,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Andorinha","chc",2,2013-12-16,"13/14","1.2","1.4","1.6","1.6",NA,NA,NA,NA,NA,1.45,1.5,0.191485421551268,13.2058911414667,553,"0.2","0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.14142135623731,47.1404520791032
"900",554,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Imperador","chc",2,2013-12-16,"13/14","0.2","0.4","0.4","0.4",NA,NA,NA,NA,NA,0.35,0.4,0.1,28.5714285714286,554,"0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"901",555,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRSMG Realce","ra",2,2013-12-16,"13/14","1","1.6","2","2",NA,NA,NA,NA,NA,1.65,1.8,0.472581562625261,28.6413068257734,555,"0.4","0.8","1.2",NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,0.4,50
"902",556,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Mil<ea>nio","chc",2,2013-12-16,"13/14","0.2","0.4","0.4","0.4",NA,NA,NA,NA,NA,0.35,0.4,0.1,28.5714285714286,556,"0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"903",557,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR 139","chc",2,2013-12-16,"13/14","1.2","1.4","1.6","1.6",NA,NA,NA,NA,NA,1.45,1.5,0.191485421551268,13.2058911414667,557,"0.2","0.6","1",NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,0.4,66.6666666666667
"904",558,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esteio","p",2,2013-12-16,"13/14","0.2","0.6","0.6","0.6",NA,NA,NA,NA,NA,0.5,0.6,0.2,40,558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905",559,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRSMG Majestoso","chc",3,2013-12-16,"13/14","1.2","1.6","2.2","2.2",NA,NA,NA,NA,NA,1.8,1.9,0.489897948556636,27.2165526975909,559,"0.2","0.4","0.8",NA,NA,NA,NA,NA,NA,NA,NA,0.466666666666667,0.4,0.305505046330389,65.4653670707977
"906",560,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA LBA05","chc",3,2013-12-16,"13/14","0.2","0.8","1.4","1.4",NA,NA,NA,NA,NA,0.95,1.1,0.574456264653803,60.469080489874,560,"0.2","0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.14142135623731,47.1404520791032
"907",561,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Andorinha","chc",3,2013-12-16,"13/14","0.8","1.2","1.4","1.4",NA,NA,NA,NA,NA,1.2,1.3,0.282842712474619,23.5702260395516,561,"0.2","0.2","0.4",NA,NA,NA,NA,NA,NA,NA,NA,0.266666666666667,0.2,0.115470053837925,43.3012701892219
"908",562,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Bem-te-vi","chc",3,2013-12-16,"13/14","0.4","0.6","1","1.2",NA,NA,NA,NA,NA,0.8,0.8,0.365148371670111,45.6435464587638,562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909",563,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esteio","p",3,2013-12-16,"13/14","0.2","0.4","0.8","0.8",NA,NA,NA,NA,NA,0.55,0.6,0.3,54.5454545454546,563,"0.2","0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.14142135623731,47.1404520791032
"910",564,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFc 9","chc",3,2013-12-16,"13/14","0.2","0.4","0.8","0.8",NA,NA,NA,NA,NA,0.55,0.6,0.3,54.5454545454546,564,"0.2","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"911",565,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA Dama","chc",3,2013-12-16,"13/14","0.6","1","1.2","1.2",NA,NA,NA,NA,NA,1,1.1,0.282842712474619,28.2842712474619,565,"0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"912",566,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Not<e1>vel","chc",3,2013-12-16,"13/14","0.2","0.2","0.6","0.6",NA,NA,NA,NA,NA,0.4,0.4,0.23094010767585,57.7350269189626,566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913",567,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Imperador","chc",3,2013-12-16,"13/14","0.2","0.4","0.6","0.6",NA,NA,NA,NA,NA,0.45,0.5,0.191485421551268,42.5523159002817,567,"0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"914",568,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Mil<ea>nio","chc",3,2013-12-16,"13/14","0.2","0.2","0.8","0.8",NA,NA,NA,NA,NA,0.5,0.5,0.346410161513775,69.2820323027551,568,"0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"915",569,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Uirapuru","p",3,2013-12-16,"13/14","0.4","0.6","0.8","0.8",NA,NA,NA,NA,NA,0.65,0.7,0.191485421551268,29.4592956232719,569,"0.2","0.2","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"916",570,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR 139","chc",3,2013-12-16,"13/14","0.6","1","1.8","1.8",NA,NA,NA,NA,NA,1.3,1.4,0.6,46.1538461538462,570,"0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"917",571,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","Bola Cheia","chc",3,2013-12-16,"13/14","0.8","1.2","2.2","2.2",NA,NA,NA,NA,NA,1.6,1.7,0.711805216802088,44.4878260501305,571,"0.4","0.6","0.6",NA,NA,NA,NA,NA,NA,NA,NA,0.533333333333333,0.6,0.115470053837925,21.650635094611
"918",572,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRSMG Realce","ra",3,2013-12-16,"13/14","0.8","1","1.4","1.4",NA,NA,NA,NA,NA,1.15,1.2,0.3,26.0869565217391,572,"0.6","1","1",NA,NA,NA,NA,NA,NA,NA,NA,0.866666666666667,1,0.23094010767585,26.6469355010597
"919",573,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA Gol","chc",3,2013-12-16,"13/14","0.6","1.2","1.2","1.2",NA,NA,NA,NA,NA,1.05,1.2,0.3,28.5714285714286,573,"0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"920",574,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tuiui<fa>","p",3,2013-12-16,"13/14","0.2","0.2","0.4","0.4",NA,NA,NA,NA,NA,0.3,0.3,0.115470053837925,38.490017945975,574,"0.4","0.4","0.4",NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0
"921",575,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRSMG Realce","ra",4,2013-12-16,"13/14","0.4","1","1.4","1.4",NA,NA,NA,NA,NA,1.05,1.2,0.472581562625261,45.0077678690725,575,"1","2.6","2.8","3",NA,NA,NA,NA,NA,NA,NA,2.35,2.7,0.91469484893415,38.9231850610276
"922",576,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Bem-te-vi","chc",4,2013-12-16,"13/14","0.4","0.6","1","1",NA,NA,NA,NA,NA,0.75,0.8,0.3,40,576,"0.2","0.4","0.4",NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.4,0.115470053837925,34.6410161513775
"923",577,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Campeiro","p",4,2013-12-16,"13/14","0.2","0.2","0.4","0.4",NA,NA,NA,NA,NA,0.3,0.3,0.115470053837925,38.490017945975,577,"0.2","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.15,0.0707106781186548,47.1404520791032
"924",578,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRSMG Majestoso","chc",4,2013-12-16,"13/14","1","1.2","2.8","2.8",NA,NA,NA,NA,NA,1.95,2,0.98488578017961,50.5069630861339,578,"0.4","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.141421356237309,28.2842712474619
"925",579,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR 139","chc",4,2013-12-16,"13/14","0.6","0.8","1.4","1.4",NA,NA,NA,NA,NA,1.05,1.1,0.412310562561766,39.2676726249301,579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926",580,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Not<e1>vel","chc",4,2013-12-16,"13/14","0.4","0.6","0.6","0.6",NA,NA,NA,NA,NA,0.55,0.6,0.1,18.1818181818182,580,"0.2","0.2","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"927",581,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFc 11","chc",4,2013-12-16,"13/14","0.4","0.4","0.4","0.4",NA,NA,NA,NA,NA,0.4,0.4,0,0,581,"0.1","0.2","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,0.175,0.2,0.05,28.5714285714286
"928",582,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Juriti","chc",4,2013-12-16,"13/14","0.2","0.2","0.2","0.2",NA,NA,NA,NA,NA,0.2,0.2,0,0,582,"0.2","0.4","0.4",NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.4,0.115470053837925,34.6410161513775
"929",583,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Andorinha","chc",4,2013-12-16,"13/14","1","1.4","1.6","1.6",NA,NA,NA,NA,NA,1.4,1.5,0.282842712474619,20.2030508910442,583,"0.4","0.6","0.6",NA,NA,NA,NA,NA,NA,NA,NA,0.533333333333333,0.6,0.115470053837925,21.650635094611
