"","...1","id_ensaio","Local","cidade","estado","fungicida","irrigacao","genotipo","tipo_de_grao","repeticao","data_semeadura","safra","FO1","FO2","FO3","FO4","FO5","FO6","FO7","FO8","FO9","Media_FO","Mediana_FO","Desvio_FO","Cv_FO","Nao_Nulos_Fo","FS1","FS2","FS3","FS4","FS5","FS6","FS7","FS8","FS9","FS10","FS11","Media_FS","Mediana_FS","Desvio_FS","Cv_FS","Nao_Nulos_Fs"
"712",1012,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","UEM Flor Diniz","chc",3,2014-12-15,"14/15",3.2,NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.2,NA,NA,1,0.4,0.4,NA,1,NA,NA,NA,NA,NA,NA,NA,0.6,0.4,0.346410161513775,57.7350269189626,3
"713",1013,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Uirapuru","p",3,2014-12-15,"14/15",1.2,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1.2,NA,NA,1,2.6,2.8,NA,4,4.2,NA,NA,NA,NA,NA,NA,3.4,3.4,0.816496580927726,24.0146053214037,4
"714",1014,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Estilo","chc",3,2014-12-15,"14/15",7,NA,NA,NA,NA,NA,NA,NA,NA,7,7,NA,NA,1,0.4,0.4,NA,0.6,NA,NA,NA,NA,NA,NA,NA,0.466666666666667,0.4,0.115470053837925,24.7435829652697,3
"715",1015,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","PR 10-4-4/24","p",3,2014-12-15,"14/15",0.8,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,NA,NA,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,NA,NA,1
"716",1016,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","C10-2-4/41","chc",3,2014-12-15,"14/15",3,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"717",1017,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tuiui<fa>","p",3,2014-12-15,"14/15",1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1.4,1.6,NA,2,NA,NA,NA,NA,NA,NA,NA,1.66666666666667,1.6,0.305505046330389,18.3303027798234,3
"718",1018,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","45/57-7-3-1/4","chc",3,2014-12-15,"14/15",1.4,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.4,NA,NA,1,0.2,0.4,NA,1.2,1.4,NA,NA,NA,NA,NA,NA,0.8,0.8,0.58878405775519,73.5980072193987,4
"719",1019,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","FAP-F3-2","chc",4,2014-12-15,"14/15",0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA,1,0.8,0.8,NA,3,3.6,NA,NA,NA,NA,NA,NA,2.05,1.9,1.46401275039985,71.4152561170659,4
"720",1020,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tuiui<fa>","p",4,2014-12-15,"14/15",0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"721",1021,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Quero-quero","chc",4,2014-12-15,"14/15",0.8,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"722",1022,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Estilo","chc",4,2014-12-15,"14/15",2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,1,0.4,0.4,NA,1.8,NA,NA,NA,NA,NA,NA,NA,0.866666666666667,0.4,0.808290376865476,93.2642742537088,3
"723",1023,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Juriti","chc",4,2014-12-15,"14/15",2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,NA,NA,1
"724",1024,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","49/61-1/2","chc",4,2014-12-15,"14/15",0.8,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"725",1025,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Ametista","chc",4,2014-12-15,"14/15",1.8,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"726",1026,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","C10-2-16/8","chc",4,2014-12-15,"14/15",0.6,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,NA,NA,1,0.8,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,0.989949493661167,65.9966329107445,2
"727",1027,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Mil<ea>nio","ch",4,2014-12-15,"14/15",1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA,1
"728",1028,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","UEM  Awauna","p",4,2014-12-15,"14/15",2.2,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.2,NA,NA,1,0.2,0.2,NA,0.6,0.8,NA,NA,NA,NA,NA,NA,0.45,0.4,0.3,66.6666666666667,4
"729",1029,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Imperador","chc",4,2014-12-15,"14/15",3,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA,1
"730",1030,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","FAP F3RC2-2","chc",4,2014-12-15,"14/15",1.6,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.6,NA,NA,1,3,3.4,NA,5.6,NA,NA,NA,NA,NA,NA,NA,4,3.4,1.4,35,3
"731",1031,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Not<e1>vel","chc",4,2014-12-15,"14/15",0.6,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,NA,NA,1,0.6,1.6,NA,2.2,NA,NA,NA,NA,NA,NA,NA,1.46666666666667,1.6,0.808290376865476,55.1107075135552,3
"732",1032,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Campeiro","p",4,2014-12-15,"14/15",0.8,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,NA,NA,1,1.2,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,1.3,0.141421356237309,10.8785658644084,2
"733",1033,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Uirapuru","p",4,2014-12-15,"14/15",1.4,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.4,NA,NA,1,3.5,4.5,NA,6.1,NA,NA,NA,NA,NA,NA,NA,4.7,4.5,1.3114877048604,27.903993720434,3
"734",1034,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","Sele<e7><e3>o IV","chc",4,2014-12-15,"14/15",3.2,NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"735",1035,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFc 9","chc",2,2016-12-22,"16/17",1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,3
"736",1036,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFc 9","chc",1,2016-12-22,"16/17",0.1,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,NA,NA,1,0.2,0.4,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,0.45,0.5,0.191485421551268,42.5523159002817,4
"737",1037,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFc 9","chc",3,2016-12-22,"16/17",0.5,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,1,0.6,0.6,0.8,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0.6,0.115470053837925,17.3205080756888,3
"738",1038,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFc 9","chc",4,2016-12-22,"16/17",0.3,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,NA,NA,1,0.2,0.8,0.8,1,NA,NA,NA,NA,NA,NA,NA,0.7,0.8,0.346410161513775,49.4871659305393,4
"739",1039,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFp 110","p",2,2016-12-22,"16/17",1.5,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,NA,NA,1,0.6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.866666666666667,1,0.23094010767585,26.6469355010597,3
"740",1040,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFp 110","p",1,2016-12-22,"16/17",0.3,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,NA,NA,1,0.6,1.2,1.2,1.2,NA,NA,NA,NA,NA,NA,NA,1.05,1.2,0.3,28.5714285714286,4
"741",1041,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFp 110","p",3,2016-12-22,"16/17",0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA,1,0.4,1,1.4,1.6,NA,NA,NA,NA,NA,NA,NA,1.1,1.2,0.529150262212918,48.1045692920835,4
"742",1042,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFp 110","p",4,2016-12-22,"16/17",1.5,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,NA,NA,1,0.4,1.4,1.8,1.8,NA,NA,NA,NA,NA,NA,NA,1.35,1.6,0.660807586719967,48.948710127405,4
"743",1045,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Campeiro","p",3,2016-12-22,"16/17",0.1,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"744",1046,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Campeiro","p",4,2016-12-22,"16/17",0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"745",1047,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esplendor","p",4,2016-12-22,"16/17",0.1,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,NA,NA,1,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0,2
"746",1048,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esplendor","p",3,2016-12-22,"16/17",0.1,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,NA,NA,1,0.2,0.8,1.2,1.2,NA,NA,NA,NA,NA,NA,NA,0.85,1,0.472581562625261,55.5978308970895,4
"747",1050,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esplendor","p",2,2016-12-22,"16/17",0.1,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,NA,NA,1,0.4,1.2,2,2,NA,NA,NA,NA,NA,NA,NA,1.4,1.6,0.765941686205071,54.7101204432193,4
"748",1051,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esteio","p",1,2016-12-22,"16/17",0.3,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,NA,NA,1,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,3
"749",1052,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esteio","p",4,2016-12-22,"16/17",0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA,1,0.4,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,0.533333333333333,0.6,0.115470053837925,21.650635094611,3
"750",1053,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esteio","p",3,2016-12-22,"16/17",0.5,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"751",1054,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esteio","p",2,2016-12-22,"16/17",1.5,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"752",1055,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Estilo","chc",1,2016-12-22,"16/17",0.5,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,1,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,3
"753",1056,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Estilo","chc",3,2016-12-22,"16/17",0.1,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,NA,NA,1,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0,2
"754",1057,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Estilo","chc",4,2016-12-22,"16/17",0.1,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,NA,NA,1,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0,3
"755",1058,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Estilo","chc",2,2016-12-22,"16/17",0.3,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,NA,NA,1,0.6,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,0.733333333333333,0.8,0.115470053837925,15.7459164324443,3
"756",1059,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS FC 402","chc",3,2016-12-22,"16/17",1.5,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,NA,NA,1,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,2
"757",1060,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS FC 402","chc",2,2016-12-22,"16/17",2.5,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,NA,NA,1,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,2
"758",1061,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS FC 402","chc",4,2016-12-22,"16/17",1.5,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"759",1062,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS FC 402","chc",1,2016-12-22,"16/17",3,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"760",1063,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Madrep<e9>rola","chc",2,2016-12-22,"16/17",0.1,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,NA,NA,1,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0,3
"761",1064,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Madrep<e9>rola","chc",1,2016-12-22,"16/17",4,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"762",1065,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Madrep<e9>rola","chc",3,2016-12-22,"16/17",5,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"763",1066,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Madrep<e9>rola","chc",4,2016-12-22,"16/17",6,NA,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"764",1067,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Sublime","chc",1,2016-12-22,"16/17",0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA,1,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,2
"765",1068,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Sublime","chc",4,2016-12-22,"16/17",1.5,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,NA,NA,1,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0,3
"766",1069,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Sublime","chc",2,2016-12-22,"16/17",1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"767",1070,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Sublime","chc",3,2016-12-22,"16/17",1.5,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"768",1071,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRSMG  Uai","chc",3,2016-12-22,"16/17",3.5,NA,NA,NA,NA,NA,NA,NA,NA,3.5,3.5,NA,NA,1,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,3
"769",1072,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRSMG  Uai","chc",1,2016-12-22,"16/17",0.3,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"770",1073,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRSMG  Uai","chc",2,2016-12-22,"16/17",2.5,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"771",1074,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRSMG  Uai","chc",4,2016-12-22,"16/17",2.5,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"772",1075,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Mil<ea>nio","chc",4,2016-12-22,"16/17",1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,3
"773",1076,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Mil<ea>nio","chc",1,2016-12-22,"16/17",0.1,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"774",1077,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Mil<ea>nio","chc",2,2016-12-22,"16/17",0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"775",1078,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Mil<ea>nio","chc",3,2016-12-22,"16/17",2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"776",1083,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Sintonia","chc",2,2016-12-22,"16/17",0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA,1,0.6,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,0,0,3
"777",1084,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Sintonia","chc",4,2016-12-22,"16/17",0.1,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,NA,NA,1,0.2,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,0.65,0.8,0.3,46.1538461538462,4
"778",1087,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","Imperador Vermelho","chc",4,2016-12-22,"16/17",1.2,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1.2,NA,NA,1,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,3
"779",1088,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","Imperador Vermelho","chc",3,2016-12-22,"16/17",0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA,1,0.6,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,0,0,3
"780",1089,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","Imperador Vermelho","chc",2,2016-12-22,"16/17",0.5,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"781",1090,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","Imperador Vermelho","chc",1,2016-12-22,"16/17",1.5,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"782",1091,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","GEN 45-2F-293P","chc",1,2016-12-22,"16/17",0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA,1,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,3
"783",1092,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","GEN 45-2F-293P","chc",3,2016-12-22,"16/17",0.5,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,1,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0,3
"784",1093,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","GEN 45-2F-293P","chc",4,2016-12-22,"16/17",0.8,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,NA,NA,1,0.2,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.4,0.115470053837925,34.6410161513775,3
"785",1094,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","GEN 45-2F-293P","chc",2,2016-12-22,"16/17",1.5,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"786",1095,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","GEN 107-14A-336","chc",3,2016-12-22,"16/17",0.1,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,NA,NA,1,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,3
"787",1098,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","GEN 107-14A-336","chc",4,2016-12-22,"16/17",0.1,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"788",1099,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","GEN 125-20A-520","chc",2,2016-12-22,"16/17",0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA,1,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,2
"789",1100,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","GEN 125-20A-520","chc",4,2016-12-22,"16/17",0.3,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,NA,NA,1,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0,3
"790",1101,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","GEN 125-20A-520","chc",3,2016-12-22,"16/17",0.5,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,1,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0,3
